source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/ok-arkadii-45m2-2pokoje-w-nowym-bud-meble-garaz-ID49TfP,"Ok. Arkadii, 45m2, 2pokoje w nowym bud,meble,garaż","Warszawa, Żoliborz, Ludwika Rydygiera",2 650 zł,N/A,45 m²,2,N/A,apartamentowiec,4,7,N/A,N/A,miejskie,2014,do zamieszkania,N/A,N/A,"Zapraszam do obejrzenia nowoczesnego mieszkania w luksusowej lokalizacji, blisko Centrum Handlowego Arkadia, zlokalizowane przy ul. Rydygiera , w nowym, eleganckim budynku z 2014 roku. Kompletnie umeblowane i wyposażone. W salonie kanapa rozkładana, w sypialni łóżko dwuosobowe. Miejsce postojowe w garażu podziemnym przynależy do mieszkania, do wynajmu za dodatkową opłatą w wysokości 250 zł. Cena najmu 2650,- plus prąd i ewentualne dopłaty do wody i c.o. Kaucja miesięczna. Wolne od już. Zapraszam. Kontakt 602 668-217.
* Niniejsza oferta nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego *
* Oświadczenie
1) Oświadczam, że zapoznałam/em się z treścią klauzuli informacyjnej.
2) Na podstawie art. 6 ust.1 Rozporządzenia o Ochronie Danych Osobowych z dnia 27 kwietnia 2016r. wyrażam zgodę na przetwarzanie moich danych osobowych w celu:
- otrzymywania informacji handlowych drogą elektroniczną
- otrzymywania informacji marketingowych",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda",N/A
https://www.otodom.pl/pl/oferta/3-pok-68-m2-i-pietro-garaz-ekopark-chodkiewicza-ID4a0JT,3 pok. 68 m2|I piętro| Garaż |Ekopark-Chodkiewicza,"Warszawa, Mokotów, Hetmana Jana Karola Chodkiewicza",3 400 zł,N/A,68 m²,3,N/A,apartamentowiec,1,4,pustak,drewniane,miejskie,2006,N/A,550 zł,N/A,"Oferujemy wynajem przestronnego, komfortowego, optymistycznego mieszkania o powierzchni 68 m2 na Mokotowie przy ul. Chodkiewicza (osiedle Eko-Park). Apartament został całkowicie odświeżony.
LOKALIZACJA
Nieruchomość położona jest 450 m od ul. Wołoskiej, 3,7 km od Dworca Warszawa Centralna. Dojazd do ścisłego centrum Warszawy zabiera około 10 minut samochodem. Dojazd do Lotniska Chopina -15 minut.
KOMUNIKACJA MIEJSKA
W odległości 5 min pieszo znajdują się przystanki komunikacji miejskiej. Kilka linii tramwajowych i autobusowych łączy bezpośrednio tę cześć miasta z centrum Warszawy. Dojazd zajmuje około 20 minut.
ZAKUPY
W odległości 2 min pieszo kilka sklepów spożywczych (Żabka, Carrefour Expess, Organica), piekarnia, bankomat. Dojazd do centrum handlowego Galeria Mokotów 7 minut samochodem.
ZAPLECZE GASTRONOMICZNE I USŁUGOWE
Na osiedlu znajdują się liczne restauracje serwujące smaczne posiłki (City Winery, Casablanca, Izumi Sushi, Fugu Sushi), liczne punkty usługowe (fryzjer, kosmetyczka, pralnia), a także kliniki medyczne i dentystyczne.
TARAS
Z tarasu rozpościera się unikatowy widok na zieleń - ogródki działkowe i park. Taras jest w pełni zadaszony, jest dobrze osłonięty, co daje pełne poczucie prywatności i pozwala cieszyć się otaczającą przyrodą już od wczesnej wiosny aż do jesieni.
OKOLICA
W otoczeniu przeważają parki (Pola Mokotowskie). Okolica jest cicha i bardzo bezpieczna. Bezpośrednio za furtką można rozpocząć kilkugodzinny spacer po terenach zielonych.
Dla miłośników jazdy na rowerze dwa punkty stacjonarne roweru miejskiego, liczne ścieżki rowerowe.
Dla biegaczy różne trasy biegowe prowadzące przez park do Pól Mokotowskich.
Dla posiadaczy psów długie spacery.
SZKOŁY I PRZEDSZKOLA
W okolicy znajdują się liczne szkoły i przedszkola. Najbliższe przedszkole prywatne 300 m.
PARKOWANIE SAMOCHODU
Do mieszkania przynależy miejsce postojowe w garażu podziemnym (miejsce nie na platformie przed parkowaniem nie trzeba przesuwać samochodu sąsiada). Po wyrobieniu identyfikatora możliwe parkowanie dodatkowych pojazdów przed budynkiem bez opłat. W pobliżu stacja benzynowa i myjnie automatyczne.
ROZKŁAD BUDYNKU I POMIESZCZEŃ
Mieszkanie znajduje się na I piętrze. W budynku jest winda. Na piętrze tylko dwa mieszkania.
Salon połączony z dużym aneksem kuchennym (panoramiczne okna) 29m2, sypialnia (12,25m2), sypialnia (11m2), łazienka z prysznicem i dużą wanną narożną, odrębne pomieszczenie toalety. Z salonu wyjście na taras przesuwnymi drzwiami.
BEZPIECZEŃSTWO
teren ogrodzony,
całodobowa ochrona,
okolica spokojna i bezpieczna.
KOMFORT
przestronne pomieszczenia o wysokości około 3m,
rozprowadzona sieć teleinformatyczna, zainstalowany światłowód Orange,
oświetlenie tarasu,
rowerownia,
piaskownica i plac zabaw dla dzieci,
możliwość kierowania przesyłek kurierskich i pozostawiania kluczy itp. na stanowisku ochrony.
KOSZTY EKSPLOATACJI
Czynsz do wspólnoty: ok 550 PLN. Do tego zaliczki na wodę zimną i ciepłą w zależności od zużycia - przy 2-3 osobowej rodzinie ok. 100 PLN miesięcznie.
STAN I WYPOSAŻENIE
Mieszkanie jest świeżo odnowione.
Wyposażenie: AGD kuchnia (duża lodówka z zamrażarką, mała lodówka, piekarnik, płyta indukcyjna, czajnik elektryczny, zmywarka do naczyń), komplet garnków, talerze, sztućce, kubki, telewizor, pralka, suszarka, deska do prasowania.",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/czynsz-w-cenie-najmu-balkon-wysoko-ID4a0JB,"Czynsz W Cenie Najmu, Balkon, Wysoko!","Warszawa, Praga-Południe, gen. Tadeusza Bora - Komorowskiego",1 550 zł,N/A,30 m²,1,N/A,apartamentowiec,> 10,15,N/A,plastikowe,N/A,2008,N/A,N/A,N/A,"MIESZKANIE TYPU STUDIO! Otwarta przestrzeń holu i pokoju z wnęką.
Czynsz administracyjny w cenie najmu!
* Pokój z wnęką, z balkonem,
* kuchnia z wejściem z pokoju, okno, zabudowa,
* łazienka razem z wc, brodzik, pralka,
* hol z szafą.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowy-apartament-do-wynajecia-ID48vLw,Nowy apartament do wynajęcia,"Warszawa, Wilanów, Krzysztofa Kieślowskiego",2 900 zł,N/A,"45,50 m²",2,N/A,apartamentowiec,4,4,N/A,N/A,N/A,N/A,do zamieszkania,N/A,N/A,"EUROVILLA przedstawia funkcjonalny, 2 pokojowy apartament o powierzchni 45,50 m2 z dużą loggią 9,20 m2, klimatyzacją oraz miejscem postojowym w garażu podziemnym. Apartament jest nowy i został wykończony w wysokim standardzie.


LOKALIZACJA


Nieruchomość położona jest w cichej i spokojnej części Miasteczka Wilanów, w kompleksie apartamentowców tworzących nowe osiedle Strefa Wilanów, oddane do użytku z początkiem 2020r. W okolicy duża ilość przestrzeni i zieleni zarówno do aktywnego wypoczynku jak i relaksu. W pobliżu pełna infrastruktura handlowo-usługowa: sklepy, punkty usługowe, szkoły (w tym międzynarodowe: ), przedszkola, centrum medyczne Medicover, poczta, apteki, liczne restauracje, tereny zielone i ścieżki rowerowe. Blisko do , , oraz . Niedaleko znajduje się centrum handlowe . Dobre połączenie komunikacyjne ze stacją metra Wilanowska.





Apartament jest i został wykończony , zaprojektowany przez znane warszawskie studio architektoniczne. Bardzo dobrze dzięki dużym oknom. otwarta na salon, w sprzęt AGD w zabudowie (lodówka, zamrażarka, zmywarka, piekarnik, płyta indukcyjna). Możliwość zainstalowania 50-55' Smart TV w salonie, na życzenie klienta. w pokoju dziennym oraz w sypialni wykonane . Podłogi w łazience oraz w przedpokoju . (kuchnia, szafy wnękowe, komoda oraz półki naścienne) wykonana przez stolarza w kolorze drewna oraz białym. Łazienka wyposażona w kabinę prysznicową z wanną (pralka na wyposażeniu). Wszystkie zlokalizowane w przedpokoju, sypialni oraz salonie. Apartament może być w pełni umeblowany na życzenie klienta bez dodatkowych opłat. Apartament . Istnieje możliwość podłączenia Internetu.





Apartament składa się z:
- holu (4,78 m2)
- salonu z aneksem kuchennym (24,24 m2)
- sypialni (11,55 m2)
- łazienki (4,09 m2)
- loggii (9,20 m2)





należy doliczyć czynsz administracyjny w wysokości 420 zł (zawiera zaliczki na wodę i ogrzewanie) oraz opłaty za zużycie energii elektrycznej.

w garażu podziemnym płatne dodatkowo 200 zł.

w wysokości jednomiesięcznego czynszu.

Zdjęcia w ofercie przedstawiają wizualizację wykończenia wnętrza wraz z umeblowaniem.





Niniejsze ogłoszenie jest wyłącznie informacją i nie stanowi oferty w rozumieniu art. 66 § 1 Kodeksu Cywilnego. _
Autorskie prawa majątkowe do fotografii nieruchomości przysługują wyłącznie firmie : Eurovilla Wilanów Sp .z o.o., Eurovilla Miasteczko Wilanów Sp .z o.o.,  Eurovilla Mokotów Sp .z o.o.,  Eurovilla Śródmieście Sp .z o.o.
Kopiowanie, przetwarzanie, rozpowszechnianie fotografii bez zgody Spółek Eurovilla jest zabronione i będzie traktowane jako naruszenie ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych.",Wyposażenie,"zmywarka
lodówka
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-wilanow-ID49GEI,Mieszkanie - Warszawa Wilanów,"Warszawa, Wilanów, Sarmacka",4 700 zł,N/A,"80,50 m²",3,N/A,N/A,3,4,N/A,N/A,N/A,N/A,do zamieszkania,N/A,N/A,"EUROVILLA prezentuje piękny trzypokojowy apartament o dogodnym układzie pomieszczeń, zlokalizowany w eleganckim budynku w Miasteczku Wilanów.

LOKALIZACJA

Bardzo dobra lokalizacja w Miasteczku Wilanów, przy ulicy Sarmackiej, w bliskiej odległości centrum biurowo-usługowego Royal Wilanów. W pobliżu liczne sklepy, restauracje, kawiarnie i siłownie. W niedalekiej odległości znajdują się liczne szkoły i przedszkola międzynarodowe, tereny rekreacyjne, ścieżki rowerowe oraz Pałac w Wilanowie. Budynek wykonany z materiałów wysokiej jakości.

STANDARD WYKOŃCZENIA

Mieszkanie zostało wykończone w wysokim standardzie. Na podłodze jest położony dębowy parkiet oraz gres. Kuchnia i łazienka są wyposażone w dobrej jakości sprzęt AGD. Apartament jest urządzony w przyjemnej kolorystyce, jest gotowy do wprowadzenia, posiada szafy wnękowe oraz garderobę. Dzięki dużym oknom, apartament jest doskonale doświetlony.



W mieszkaniu mamy do dyspozycji:
- Salon
- Kuchnię otwartą częściowo na salon
- Sypialnię 1 z garderobą
- Sypialnię 2 lub Gabinet
- Łazienkę z wanną i prysznicem
- Toaletę
- Hol
- Balkon



Cena najmu zawiera czynsz administracyjny. \Dodatkowo płatne media wg wskazań licznikowych.
Mieszkanie znajduje się na trzecim piętrze. 
Do mieszkania przynależy miejsce parkingowe normalne, nie platforma, w garażu podziemnym.

Polecam i zapraszam na prezentację.

Niniejsze ogłoszenie jest wyłącznie informacją i nie stanowi oferty w rozumieniu art. 66 § 1 Kodeksu Cywilnego. _
Autorskie prawa majątkowe do fotografii nieruchomości przysługują wyłącznie firmie : Eurovilla Wilanów Sp .z o.o., Eurovilla Miasteczko Wilanów Sp .z o.o.,  Eurovilla Mokotów Sp .z o.o.,  Eurovilla Śródmieście Sp .z o.o.
Kopiowanie, przetwarzanie, rozpowszechnianie fotografii bez zgody Spółek Eurovilla jest zabronione i będzie traktowane jako naruszenie ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych.",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronne-dwupoziomowe-w-starym-wilanowie-ID49D8Y,"Przestronne, dwupoziomowe w Starym Wilanowie","Warszawa, Wilanów, Królewicza Jakuba",3 800 zł,N/A,88 m²,3,N/A,dom wolnostojący,1,2,cegła,N/A,gazowe,1934,do zamieszkania,N/A,N/A,"EUROVILLA przedstawia przestronne, dwupoziomowe mieszkanie w domu wolnostojącym w Starym Wilanowie. Dom położony w spokojnym, bezpiecznym miejscu, w otoczeniu ambasad i niskiej zabudowy.

LOKALIZACJA

Dobry punkt komunikacyjny, niedaleko przystanki autobusowe w kierunku Centrum, stacji Metro Wilanowska.
W pobliżu kompleks pałacowy w Wilanowie, Plaża Wilanów, CH Royal Wilanów.
W niedużej odległości szkoła brytyjska, niemiecka i francuska, a w bezpośredniej okolicy przedszkola i szkoła.

ROZKŁAD POMIESZCZEŃ

Piętro:








Poddasze:








W salonie jest kominek, w jednej łazience są dwie umywalki, wanna, wc i prysznic, w drugiej: pralka, prysznic i wc, obie łazienki mają okna, kuchnia widna z dużym stołem, w pełni umeblowana, wyposażona w sprzęt AGD (lodówka, kuchenka gazowa, zmywarka).


 
Salon, jedna sypialnia i kuchnia umeblowane.
Możliwość parkowania samochodu na posesji lub na miejscach postojowych na ulicy.
Ogrzewanie gazowe
Do ceny najmu należy doliczyć opłaty za media ( gaz, woda, prąd, wywóz nieczystości - około 400 zł).



Przestronne, położone w cichej i spokojnej okolicy Starego Wilanowa, mieszkanie dla rodziny z dwójką dzieci.

Zachęcam do oglądania




Niniejsze ogłoszenie jest wyłącznie informacją i nie stanowi oferty w rozumieniu art. 66 § 1 Kodeksu Cywilnego. _
Autorskie prawa majątkowe do fotografii nieruchomości przysługują wyłącznie firmie : Eurovilla Wilanów Sp .z o.o., Eurovilla Miasteczko Wilanów Sp .z o.o.,  Eurovilla Mokotów Sp .z o.o.,  Eurovilla Śródmieście Sp .z o.o.
Kopiowanie, przetwarzanie, rozpowszechnianie fotografii bez zgody Spółek Eurovilla jest zabronione i będzie traktowane jako naruszenie ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych.",Zabezpieczenia,domofon / wideofon,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"piwnica
garaż/miejsce parkingowe
ogródek
taras
dwupoziomowe
pom. użytkowe",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/penthouse-z-tarasem-40m2-ID49xcw,Penthouse z tarasem 40m2,"Warszawa, Wilanów, Stanisława Kostki Potockiego",10 900 zł,N/A,140 m²,5,N/A,N/A,3,3,N/A,N/A,N/A,N/A,do zamieszkania,N/A,N/A,"EUROVILLA prezentuje apartament do wynajęcia w królewskiej dzielnicy Warszawy. Lokal ma powierzchnię 140 m2 i posiada duży, urokliwy taras. Jest to oferta dedykowana zarówno miłośnikom wytwornych wnętrz, jak również koneserom piękna przyrody. 

LOKALIZACJA

Nieruchmość znajduje się na strzeżonym, zamkniętym osiedlu, na którego terenie usytuowany jest klub fitness wraz z basenem. Nieopodal budynku położony jest słynny barokowy pałac, kompleks ogrodowo-parkowy oraz Rezerwat przyrody Morysin. W bliskim sąsiedztwie można podziwiać urokliwe jezioro oraz korzystać z trasy rowerowej, którą w kilka minut dojedzie się na rozległą nadwiślańską plażę. W okolicy mieszczą się liczne szkoły, przedszkola, restauracje, sklepy oraz pole golfowe.



Apartament został wykończony z najwyższą starannością. W upalne dni do dyspozyji lokatorów jest klimatyzacja oraz przestronny taras, do którego prowadzą wyjścia z salonu i gabinetu. Mieszkanie jest w pełni umeblowane i wyposażone w sprzęt AGD. Dodatkowym udgodnieniem dla mieszkańców jest system nagłośnienia Bose oraz mieszcząca się w kuchni winiarka.



- salon 
- otwarta kuchnia
- 3 sypialnie
- gabinet
- 2 łazienki
- taras o pow. 40 m2



Do lokalu przynależą dwa miejsca parkingowe w garażu podziemnym oraz komórka lokatorska o powierzchni 12 m2.



Niniejsze ogłoszenie jest wyłącznie informacją i nie stanowi oferty w rozumieniu art. 66 § 1 Kodeksu Cywilnego. _
Autorskie prawa majątkowe do fotografii nieruchomości przysługują wyłącznie firmie : Eurovilla Wilanów Sp .z o.o., Eurovilla Miasteczko Wilanów Sp .z o.o.,  Eurovilla Mokotów Sp .z o.o.,  Eurovilla Śródmieście Sp .z o.o.
Kopiowanie, przetwarzanie, rozpowszechnianie fotografii bez zgody Spółek Eurovilla jest zabronione i będzie traktowane jako naruszenie ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych.",Informacje Dodatkowe,"garaż/miejsce parkingowe
taras",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-w-atelier-residence-z-garazem-ul-bagno-ID4a0IU,Apartament w Atelier Residence z garażem ul Bagno,"Warszawa, Śródmieście, Bagno",3 300 zł,N/A,"57,62 m²",2,N/A,apartamentowiec,2,14,cegła,drewniane,miejskie,2010,N/A,840 zł,N/A,"Ekskluzywny Apartament w ATELIER RESIDENCE z garażem w samym sercu Warszawy ul. Bagno (Plac Grzybowski) 10min Nowy Świat,2min Metro Świętokrzyska, Park Saski- 350 m. W budynku ochrona, concierge , dodatkowe zabezpieczenia z czytnikiem kontroli dostępu, monitoring zewnętrzny i wewnętrzny. Apartament z 2010 roku (57,62m2), wykończony wysokiej klasy materiałami, w pełni umeblowany i wyposażony (AGD,zmywarka, lodówka, płyta grzewcza, pralko suszarka, piekarnik elektryczny z funkcją mikrofali i grilla + drobne sprzęty ) i RTV. Unikalny projekt wnętrza tworzony przez designera z myślą o komforcie i funkcjonalności. Cena : 3300 zł + opłaty :840 zł ( czynsz do administracji ,zaliczki za wodę, ogrzewanie ) + prąd .
Opcja miejsca postojowego w garażu podziemnym - 400zł
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-tarasem-willa-rozana-ID4a0Fw,Luksusowy apartament z tarasem Willa Różana,"Warszawa, Mokotów, Różana",5 000 zł,N/A,50 m²,2,N/A,apartamentowiec,3,N/A,cegła,drewniane,miejskie,2018,N/A,700 zł,N/A,"Apartament w nowym luksusowym budynku z portiernią, basenem i strefą SPA w pobliżu Parku Morskie Oko.
Słoneczny apartament, wykończony w wysokim standardzie.
Położony w kameralnym budynku z 2018 r. z ochroną całodobową, recepcją z portiernią, basenem, sauną i siłownią oraz garażem podziemnym.
Doskonała lokalizacja na Górnym Mokotowie tuż przy metrze Racławicka.
Lokalizacja:
Stary Mokotów oferuje swoim mieszkańcom infrastrukturę doskonałą do poruszania się po wszystkich dzielnicach Warszawy. Zaledwie 2 minutowy spacer dzieli apartamentowiec od stacji Metra oraz przystanków tramwajowych i autobusowych. Do ścisłego centrum Warszawy można dostać się w 10 minut. Okolica zapewnia znakomity wybór szkół oraz przedszkoli, liczne kawiarnie, sklepy, parki oraz parki jordanowskie.",Wyposażenie,meble,Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,internet,Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda",N/A
https://www.otodom.pl/pl/oferta/mieszkanie-48-m2-na-targowku-do-wynajecia-ID4a0BH,Mieszkanie 48 m2 na Targówku do Wynajęcia,"Warszawa, Targówek",2 200 zł,N/A,48 m²,2,N/A,blok,2,13,N/A,plastikowe,miejskie,1980,N/A,N/A,N/A,"Serdecznie zapraszamy do zapoznania się z ofertą najmu mieszkania 2- pokojowego przy ulicy Rembielińskiej na Warszawskim Targówku. Łączna powierzchnia mieszkania to 48 m2 i dodatkowo balkon ( ok 5 m2) oraz piwnica. Mieszkanie ciche, ciepłe i po generalnym remoncie. Okna skierowane są na północny- wschód. Mieszkanie składa się z salonu z balkonem, sypialni, łazienki z wanną i prysznicem, wyposażonej kuchni oraz korytarza z szafą. Dodatkowo przy mieszkaniu dostępna jest dodatkowa przestrzeń na wyłączność, znajdująca się w korytarzu prowadzącym do mieszkania. Idealna na pozostawienie rowerów czy wózków, ponieważ jest zamykana na klucz przypisany do mieszkania. Mieszkanie jest wyposażone w niezbędne sprzęty takie jak pralka, lodówka, odkurzacz czy kuchenka gazowa.
W bloku znajdują się dwie windy, zsyp na śmieci oraz domofony. Wokół budynku jest wiele miejsc parkingowych dostępnych dla mieszkańców. Kilka kroków od bloku znajduje się piekarnia, a w najbliższej okolicy są apteki, sklepy spożywcze, fryzjer, restauracje, galeria handlowa. Niewątpliwym atutem lokalizacji jest komunikacja- bliskość przystanków autobusowych i tramwajowych oraz w odległości 12 minut pieszo metra Bródno. Dla lubiących rekreację i spacery wśród zieleni dobra wiadomość- naprzeciw bloku znajduje się piękny Park Bródnowski z siłownią plenerową, placem zabaw, fontannami i lodziarniami. Jest on widoczny z okien mieszkania. Nieopodal również park Polanka. Cały teren osiedla jest zadbany i obsadzony zielenią.",Wyposażenie,"lodówka
piekarnik
pralka",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
piwnica
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-36-m-warszawa-ID4a0zO,"Mieszkanie, 36 m², Warszawa","Warszawa, Wola",1 600 zł,N/A,36 m²,2,N/A,N/A,4,6,cegła,plastikowe,miejskie,2015,N/A,N/A,N/A,"Polecam szczególnie
Bardzo ładne mieszkanie nowe dwa pokoje 36m2 inwestycja ,,Wola Tarasy''
Nowe budownictwo wykończone z bardzo dużą starannością.
W skład mieszkania wchodzi:
- jasny przestronny salon połączony z aneksem kuchennym w zabudowie, indywidualny projekt
w pełni wyposażony w bardzo dobrej jakości sprzęt AGD.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-2-pok-rondo-radoslawa-nowolipki-ID4a0yG,"Bez prowizji: 2-pok. | Rondo Radosława, Nowolipki","Warszawa, Wola, Niska",2 000 zł,N/A,40 m²,2,N/A,blok,parter,3,N/A,N/A,N/A,N/A,N/A,500 zł,N/A,"We speak English! If you’re interested, don’t hesitate to contact us.
-
#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest dwupokojowym mieszkaniem usytuowanym na Woli, przy ul. Niskiej.
PARAMETRY NIERUCHOMOŚCI",Wyposażenie,"zmywarka
meble
piekarnik
pralka",Informacje Dodatkowe,oddzielna kuchnia,Pozostałe,wynajmę również studentom,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-w-nowym-budownictwie-blisko-metra-wola-ID4a0xe,Mieszkanie w nowym budownictwie blisko metra- Wola,"Warszawa, Wola",1 899 zł,N/A,29 m²,1,N/A,blok,N/A,N/A,N/A,plastikowe,miejskie,2018,N/A,1 zł,N/A,"UWAGA:
Jako biuro nieruchomości nie pobieramy prowizji od najemcy!
Mieszkanie ul. Obozowa 20 w nowym budownictwie blisko metra na Woli.

Do wynajęcia od zaraz w pełni wyposażone mieszkanie na Woli znajdujące się w budynku z 2018 roku. Nieruchomość mieści się przy ulicy Obozowej 20. Składa się z dużego pokoju, łazienki, kuchni oraz balkonu. Mieszkanie o powierzchni 29 mkw + balkon niecałe 3 mkw. W skład wyposażenia wchodzą: zmywarka, płyta indukcyjna, mikrofalówka, lodówka, pralka, telewizor. Mieszkanie jest w pełni przystosowane do najmu i umeblowane. Znajduje się na zamkniętym osiedlu, którego teren jest monitorowany i zabezpieczony ochroną 24/h. W pobliżu osiedla są liczne sklepy i punkty usługowe, między innymi “Biedronka” oraz “Rossman”. Mieszkanie położone jest w bardzo dobrej lokalizacji. Do metra Młynów dotrzesz w 10 minut komunikacją i 14 minut pieszo. Na Stare Miasto oraz do Centrum Warszawy w 15 minut. W okolicy 100 metrów od bloku znajduje się przystanek tramwajowy oraz autobusowy, który obsługuje linie numer: 20, 23, 24, 102, 103, 136 oraz N45, N95.",Wyposażenie,"zmywarka
meble
kuchenka
telewizor
pralka",Informacje Dodatkowe,balkon,Pozostałe,wynajmę również studentom,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/doskonala-lokalizacja-2-pok-doskonale-doswietlone-ID4a0vF,Doskonała lokalizacja! 2 pok-doskonale doświetlone,"Warszawa, Białołęka, Tarchomin, Książkowa",1 500 zł,N/A,50 m²,2,N/A,blok,5,6,N/A,plastikowe,miejskie,2001,do zamieszkania,600 zł,N/A,"Doskonale doświetlone i unikatowe mieszkanie 2-pokojowe, o pow. 50 m2, jest w świetnej lokalizacji- przy pętli autobusowo-tramwajowej. Mieszkanie mieści się na 5 pietrze w bloku z windą. Oferta wynajmu zawiera również miejsce postojowe w garażu wielopoziomowym.
Z okien tej okazjonalnej nieruchomości na ul. Książkowej rozpościera się widok panoramy całej okolicy.
Mieszkanie:
- salon (ok.25m2) z wykuszem z którego jest piękny widok na panoramę okolicy
- sypialnia (ok. 12m2), wyposażona w dużą szafę wnękową
- kuchnia otwarta na salon ale z oknem (ok. 7,5m2), zawiera całą zabudowę kuchenną.
- łazienka (ok. 4,5m2), (wanna, lustro, pralka, wc, szafeczki)
- przedpokój z wieszakiem oraz lustrem
- balkon – ok. 7m2, świeżo po remoncie i wymianie balustrad, idealne miejsce na letni relaks",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-do-wynajecia-w-miasteczku-wilanow-ID4a0vi,nowe mieszkanie do wynajęcia w Miasteczku Wilanów,"Warszawa, Wilanów, Al. Rzeczypospolitej",3 000 zł,N/A,50 m²,2,N/A,apartamentowiec,2,2,cegła,N/A,N/A,2018,N/A,N/A,N/A,"Nowe, estetycznie, nowocześnie wykończone mieszkanie do wynajęcia w Miasteczku Wilanów. Mieszkanie jest nieumeblowane, ale w razie potrzeby właściciel doposaży mieszkanie według oczekiwań najemcy. Dwa pokoje: sypialnia i pokój dzienny z aneksem kuchennym i dużym balkonem, łazienka, hol. Oddzielna praktyczna garderoba. Ekspozycja południowa. Klimatyzacja. Do dyspozycji najemcy miejsce postojowe w garażu podziemnym i komórka lokatorska. Do podanej kwoty dochodzi koszt energii elektrycznej według zużycia.",Wyposażenie,"lodówka
pralka",Zabezpieczenia,teren zamknięty,Informacje Dodatkowe,"klimatyzacja
balkon
piwnica
winda",N/A,N/A,N/A
